infra,session_id,sentence,label
cdp-seattle-21723dcf,d9f30ac22162,"We are all living through, including our houseless neighbors.",
cdp-seattle-21723dcf,d9f30ac22162,They are also ineffective.,
cdp-seattle-21723dcf,d9f30ac22162,Most people who are swept just end up moving somewhere else.,
cdp-seattle-21723dcf,d9f30ac22162,So I'm calling in support of the solidarity budget.,
cdp-seattle-21723dcf,d9f30ac22162,"We are all living through, including our houseless neighbors.",
cdp-seattle-21723dcf,d9f30ac22162,They are also ineffective.,
cdp-seattle-21723dcf,d9f30ac22162,Most people who are swept just end up moving somewhere else because we don't have enough permanent housing.,
cdp-seattle-21723dcf,d9f30ac22162,Options for members of our community.,
cdp-seattle-21723dcf,d9f30ac22162,"They are like evictions and we should have a moratorium on these sweeps, just like we have a moratorium on our evictions.",
cdp-seattle-21723dcf,d9f30ac22162,"We shouldn't be sending the parks and recreation department, additional funding to sweep people from their homes.",
cdp-seattle-21723dcf,d9f30ac22162,"We are also looking for the allocating of 65% of the jumpstart revenue, which is at least 132 million annually to be dedicated to the construction or acquisition and operating and service costs for deeply affordable green housing.",
cdp-seattle-21723dcf,d9f30ac22162,That is the most sustainable and effective way we can all work to address the housing issue that members of our community have been facing for years at this point.,
cdp-seattle-21723dcf,d9f30ac22162,It's the only effective humane option because clearly what Seattle has been doing is not being done.,
cdp-seattle-21723dcf,d9f30ac22162,We are not going to be able to do that.,
cdp-seattle-21723dcf,d9f30ac22162,Thank you.,
cdp-seattle-21723dcf,d9f30ac22162,Thank you very much.,
cdp-seattle-21723dcf,d9f30ac22162,Folks that does conclude all of our public comment.,
cdp-seattle-21723dcf,7808ab837c23,"The public comment period is now open at 934 a.m., and we will begin with the first speaker on the list.",
cdp-seattle-21723dcf,7808ab837c23,"We have three speakers signed up to speak this morning, Steve Zemke, Kaitlin Bram, and Jessica Dixon.",
cdp-seattle-21723dcf,7808ab837c23,"Steve, welcome.",
cdp-seattle-21723dcf,7808ab837c23,"I see you there, if you unmute.",
cdp-seattle-21723dcf,7808ab837c23,Star six on your end.,
cdp-seattle-21723dcf,7808ab837c23,There we are.,
cdp-seattle-21723dcf,7808ab837c23,"Good morning, Steve.",
cdp-seattle-21723dcf,7808ab837c23,Good morning.,
cdp-seattle-21723dcf,7808ab837c23,My name is Steve Zemke.,
cdp-seattle-21723dcf,7808ab837c23,"I'm a former member of the Seattle Urban Forest Commission, having served over six years.",
cdp-seattle-21723dcf,7808ab837c23,My comments relate to the Urban Forestry Commission presentation.,
cdp-seattle-21723dcf,7808ab837c23,"It's my opinion, after being involved over 12 years and trying to work for an updated tree and urban forest protection ordinance, that the Urban Forest Commission has become in large part just another member of the public.",
cdp-seattle-21723dcf,7808ab837c23,It's mostly on the outside looking in.,
cdp-seattle-21723dcf,7808ab837c23,"Two examples of this, one is the development of the urban forest management plan, the draft plan produced.",
cdp-seattle-21723dcf,7808ab837c23,"Mostly the commissioners had several talking sessions, but were not involved in writing or reviewing the draft prior to its release for public comment.",
cdp-seattle-21723dcf,7808ab837c23,"The commission reviewed the publicly released draft and submitted comments like other members of the public, and we do not know if these concerns that were addressed by the commission will be incorporated in the final draft presented to you, the council, to adopt.",
cdp-seattle-21723dcf,7808ab837c23,The other is the confusion over what is happening with updating the urban forest tree protection ordinance that it says in the work plan that the OSC be involved in deliberative sessions on the tree and urban forest protection ordinance with SBCI and OSE.,
cdp-seattle-21723dcf,7808ab837c23,"There were no deliberative sessions held in 2020 specifically relating to the draft tree ordinance, or issues as mentioned in 31902.",
cdp-seattle-21723dcf,7808ab837c23,"The commission was involved in reviewing regulations, but not in discussing potential ordinance language.",
cdp-seattle-21723dcf,7808ab837c23,"And a note in the urban forest management plan, actually, it says that SBCI alone will be involved in, quote, an update of city tree protection regulations.",
cdp-seattle-21723dcf,7808ab837c23,"Nowhere is there mention of an update of the ordinance, nor does it mention that the OSE or the urban forestry commission should be involved.",
cdp-seattle-21723dcf,7808ab837c23,So we think you need to be aware.,
cdp-seattle-21723dcf,7808ab837c23,We think that this is just more continuation of prolonging this process without action.,
cdp-seattle-21723dcf,7808ab837c23,Thank you.,
cdp-seattle-21723dcf,7808ab837c23,"Thank you, Steve.",
cdp-seattle-21723dcf,7808ab837c23,"Up next, we have Caitlin Bram, followed by Jessica Dixon.",
cdp-seattle-21723dcf,7808ab837c23,"Good morning, Caitlin.",
cdp-seattle-21723dcf,7808ab837c23,"Good morning, everyone.",
cdp-seattle-21723dcf,7808ab837c23,"This is Caitlin Bram, the founder of Yonder Cider.",
cdp-seattle-21723dcf,7808ab837c23,Thank you for having me.,
cdp-seattle-21723dcf,7808ab837c23,I am calling in support of the bringing business home small business flexibility bill.,
cdp-seattle-21723dcf,7808ab837c23,"As many of you probably know by this point, Yonder Cider had a small garage operation that was a retail only, quote, unquote, tasting room out of my personal garage in my home in the Finney Ridge Greenwood neighborhood.",
cdp-seattle-21723dcf,7808ab837c23,We ended up closing our doors to our retail establishment on February 15th due to zoning issues.,
cdp-seattle-21723dcf,7808ab837c23,We had been open for six months.,
cdp-seattle-21723dcf,7808ab837c23,I'm calling in support of the bill because I want to emphasize what opening in our garage did for Yonder Cider.,
cdp-seattle-21723dcf,7808ab837c23,"We had plans for a full tasting room when we began this process, but, of course, that was in January of last year when the pandemic hit in March, so all of our plans changed.",
cdp-seattle-21723dcf,7808ab837c23,Being able to launch a business and launch a brand with no tasting room and with no retail presence is challenging.,
cdp-seattle-21723dcf,7808ab837c23,"It's also challenging as a very small business just getting started to look at commercial leases for five to seven years, unknowing the viability of your business and how successful it will be, and if in a year you'll still be around.",
cdp-seattle-21723dcf,7808ab837c23,"By opening our business in our garage, we were able to kickstart Yonder and to grow its success from the ground up.",
cdp-seattle-21723dcf,7808ab837c23,"We, of course, went through all of the licensing that we need to do with the Liquor Control Board, which is not for the faint of heart, mind you, before we opened and slowly but surely gained support of our neighborhood.",
cdp-seattle-21723dcf,7808ab837c23,"We did announce about three or four weeks ago that we were closing our doors and have been working with zoning to try and find a solution, but at the end, the solution that was given did not make it able for us to continue staying open.",
cdp-seattle-21723dcf,7808ab837c23,"We had to close our doors, but did receive 4,200 signatures in support.",
cdp-seattle-21723dcf,7808ab837c23,"What Yonder Cider has done and what Yonder Bar, as we lovingly call it, has done is provide a vibrant place for people to walk to during the pandemic.",
cdp-seattle-21723dcf,7808ab837c23,"It's also provided a friendly neighborhood feeling, and it's provided Yonder Cider with the ability to succeed, and I hope to see this.",
cdp-seattle-21723dcf,7808ab837c23,"Thank you, Caitlin, and if you would like to follow up with any more written comments, feel free to email us, dan.strouse at Seattle.gov.",
cdp-seattle-21723dcf,7808ab837c23,"Last signed up, we have Jessica Dixon.",
cdp-seattle-21723dcf,7808ab837c23,"If other members of the public would like to sign up, please do so, and we will call on you.",
cdp-seattle-21723dcf,7808ab837c23,"Otherwise, we will end public comment after Jessica speaks.",
cdp-seattle-21723dcf,7808ab837c23,"Good morning, Jessica.",
cdp-seattle-21723dcf,7808ab837c23,I see you're unmuted.,
cdp-seattle-21723dcf,7808ab837c23,Good morning.,
cdp-seattle-21723dcf,7808ab837c23,"Good morning, Council.",
cdp-seattle-21723dcf,7808ab837c23,Thank you for allowing me to speak.,
cdp-seattle-21723dcf,7808ab837c23,"Again, I'm Jessica Dixon.",
cdp-seattle-21723dcf,7808ab837c23,I'm on the Finney Ridge Community Council Board and a volunteer with Plant Amnesty.,
cdp-seattle-21723dcf,7808ab837c23,I'm calling in this morning to support the Urban Forestry Commission's efforts to work with city agencies and the council to update both the Exceptional Tree Director's Rule and the Seattle Tree Ordinance.,
cdp-seattle-21723dcf,7808ab837c23,Seattle's urban forest is an integral and vital part of our city.,
cdp-seattle-21723dcf,7808ab837c23,It provides many benefits and amenities to everyone living in our city now and in the future.,
cdp-seattle-21723dcf,7808ab837c23,"Trees help clean our air, enhance public health, reduce stormwater runoff, mitigate climate change, decrease the impacts of excessive heat and wind, provide habitat for birds and wildlife and connect us with nature in our urban neighborhoods.",
cdp-seattle-21723dcf,7808ab837c23,Seattle's current rules regarding tree removal have not been effective in identifying and preserving trees.,
cdp-seattle-21723dcf,7808ab837c23,"Due to increasing densification of our residential neighborhoods, where, according to the 2016 LiDAR study, 72% of our trees are located, Seattle is rapidly losing its urban canopy and the critical functions a robust tree canopy provides.",
cdp-seattle-21723dcf,7808ab837c23,It is imperative that the council pass not only an updated director's rule that clarifies the current tree protection ordinance but prioritizes passing the updated tree ordinance drafted by the Urban Forestry Commission.,
cdp-seattle-21723dcf,7808ab837c23,It balances tree preservation and growth with a goal of a net increase in the Seattle urban tree cover to reach the city's stated goal of 30% tree canopy.,
cdp-seattle-21723dcf,7808ab837c23,"It is urgent that the mayor and the city council act now to stop the loss of trees, particularly exceptional trees, heritage trees and tree groves throughout the city and to promote environmental equity as we commit to increasing our tree canopy.",
cdp-seattle-21723dcf,7808ab837c23,Thank you.,
cdp-seattle-21723dcf,7808ab837c23,"Thank you, Jessica.",
cdp-seattle-21723dcf,7808ab837c23,"Mr. Ahn, RIT, can you confirm we have no other speakers signed up to speak?",
cdp-seattle-21723dcf,7808ab837c23,Affirmative.,
cdp-seattle-21723dcf,7808ab837c23,There are no more registrants.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Colleagues, public comment period is now open.",
cdp-seattle-21723dcf,3ff69ec37fe6,"It is 2.22, so we will go until 2.52 p.m. approximately, and the first two names on my list are Howard Gale and Grayson Van Arsdale.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Howard, welcome.",
cdp-seattle-21723dcf,3ff69ec37fe6,Hi.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Good morning, or afternoon.",
cdp-seattle-21723dcf,3ff69ec37fe6,"I'm Howard Gale, commenting on continuing police abuse and failed accountability.",
cdp-seattle-21723dcf,3ff69ec37fe6,"I am often asked what explains the Council members' repeated strong emotional responses to the police murder of George Floyd, but the near total silence and total inaction on the recent SBD murders of Ayose Ofalotogo, Danny Rodriguez, Ryan Smith, Sean Ferg, Terry Kaver, and Derek Hayden.",
cdp-seattle-21723dcf,3ff69ec37fe6,"I just launched a Twitter poll to try to answer this question, with the possible explanations being they were bad people, the SBD is always right.",
cdp-seattle-21723dcf,3ff69ec37fe6,I didn't notice who died.,
cdp-seattle-21723dcf,3ff69ec37fe6,"And lastly, the SBD is reformed and we have adequate accountability, so there can't be a problem.",
cdp-seattle-21723dcf,3ff69ec37fe6,I would invite the Council members to comment on Twitter if they think there are other reasons for their complacence and silence.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Personally, I believe the last option to be the explanation that the discomfort and cognitive dissonance created by questioning our accountability system is so great that you just assume these SBD murders must be justified, thereby avoiding questioning them.",
cdp-seattle-21723dcf,3ff69ec37fe6,We need full civilian control of the police now.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Grayson VanArsdale, followed by Sujatha Romney.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Grayson, welcome.",
cdp-seattle-21723dcf,3ff69ec37fe6,Hi.,
cdp-seattle-21723dcf,3ff69ec37fe6,I'm Grayson.,
cdp-seattle-21723dcf,3ff69ec37fe6,"I'm a renter in the Central District, and I want to urge City Council to pass Council Member Salwan's resolution stating that the Biden administration should waive patent restrictions for vaccines.",
cdp-seattle-21723dcf,3ff69ec37fe6,Vaccine equity should concern all of us.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Seattle isn't a closed, isolated system, and vaccine access in the Global South is an urgent issue for the entire world.",
cdp-seattle-21723dcf,3ff69ec37fe6,"India charted 350,000 cases in a single day this past week, forcing the Biden administration to plan to share 60 million doses of the AstraZeneca vaccine, which is still woefully inadequate and does nothing structurally to help the Global South respond to outbreaks.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Poor countries shouldn't have to depend on the whims of the United States government for vaccine access, and they should be able to manufacture the doses they need.",
cdp-seattle-21723dcf,3ff69ec37fe6,"There isn't a credible reason to not pass this resolution, in my view, and there's also no credible way to minimize the impact that this resolution from the City Council could have.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Seattle has in the past set national and international precedents, and if the members of the City Council do believe in people over profit, you should pass this resolution immediately because that is the core of this question.",
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Sujatha Romney, followed by Daniel Kavanaugh.",
cdp-seattle-21723dcf,3ff69ec37fe6,Good afternoon.,
cdp-seattle-21723dcf,3ff69ec37fe6,My name is Sujatha Romney.,
cdp-seattle-21723dcf,3ff69ec37fe6,I am a member of the Coalition of Seattle Indian Americans.,
cdp-seattle-21723dcf,3ff69ec37fe6,I urge the Council to pass Councilmember Saravanan's resolution urging President Biden to suspend IP claims to the COVID vaccine without any delay.,
cdp-seattle-21723dcf,3ff69ec37fe6,"While civil society is focused on a temporary suspension of the TRIPS provision, let me highlight the fact that pharma companies are racketeering with vaccines.",
cdp-seattle-21723dcf,3ff69ec37fe6,The mRNA technique itself was a product of taxpayer-funded research.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Oxford University was strong-armed into selling its IP to AstraZeneca by our very own beloved vaccine racketeer, Bill Gates.",
cdp-seattle-21723dcf,3ff69ec37fe6,Grabbing public goods and selling it back to the public at inflated prices is nothing short of looting.,
cdp-seattle-21723dcf,3ff69ec37fe6,The U.S. government must stop being an agent of these looters and racketeers and must permanently waive all IP claims to the vaccine and openly share technical know-how with the world.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Daniel Kavanaugh, followed by Marina Skumanich.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Hey, my name's Dan.",
cdp-seattle-21723dcf,3ff69ec37fe6,"I'm a member of Socialist Alternative and a renter in the CD, and Councilmembers need to urgently pass Councilmember Saravanan's resolution on vaccine patents.",
cdp-seattle-21723dcf,3ff69ec37fe6,And the Council can have an impact on global issues.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Last year, our movement won a Council resolution against racist citizenship laws in India.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Five U.S. cities followed suit, and it played a role in international pressure, forcing Modi to walk back the attack.",
cdp-seattle-21723dcf,3ff69ec37fe6,And lifting these patents is urgent.,
cdp-seattle-21723dcf,3ff69ec37fe6,"The longer the virus exists anywhere, the more of a threat it is to ending the pandemic everywhere, with the possibility of vaccine-resistant strains.",
cdp-seattle-21723dcf,3ff69ec37fe6,"And Trump blocked the vaccine patent waiver in December, but now we've had a new administration for three months.",
cdp-seattle-21723dcf,3ff69ec37fe6,We need to pass this without delay.,
cdp-seattle-21723dcf,3ff69ec37fe6,"And to everyone listening in, I just want to say capitalism has completely failed to deal with the pandemic.",
cdp-seattle-21723dcf,3ff69ec37fe6,Vaccine companies are putting profits over world health.,
cdp-seattle-21723dcf,3ff69ec37fe6,They pour money into both political parties.,
cdp-seattle-21723dcf,3ff69ec37fe6,And we need to fight for every victory we can win today.,
cdp-seattle-21723dcf,3ff69ec37fe6,But the huge problems we face can't be solved on the basis of capitalism.,
cdp-seattle-21723dcf,3ff69ec37fe6,We need to get organized to fight for a socialist world.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Marina, followed by Madeline Olson.",
cdp-seattle-21723dcf,3ff69ec37fe6,Okay.,
cdp-seattle-21723dcf,3ff69ec37fe6,Here I am.,
cdp-seattle-21723dcf,3ff69ec37fe6,Marina Sumanich.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thanks for listening to me speak.,
cdp-seattle-21723dcf,3ff69ec37fe6,I urge you to vote yes on the TRIPS waiver resolution for COVID vaccines.,
cdp-seattle-21723dcf,3ff69ec37fe6,"This is a matter of the utmost urgency, given the raging pandemic.",
cdp-seattle-21723dcf,3ff69ec37fe6,And rarely is it the case in policy that the most altruistic impulse is directly in sync with the most crass self-interested calculation.,
cdp-seattle-21723dcf,3ff69ec37fe6,But that is the case here.,
cdp-seattle-21723dcf,3ff69ec37fe6,For no one is safe from COVID unless all of us are made safe.,
cdp-seattle-21723dcf,3ff69ec37fe6,So we must act to facilitate vaccine manufacture.,
cdp-seattle-21723dcf,3ff69ec37fe6,And this is not a time to let other secondary mercenary concerns distract us.,
cdp-seattle-21723dcf,3ff69ec37fe6,I know many will claim that it is not the Seattle City Council's business to pass resolutions related to international law.,
cdp-seattle-21723dcf,3ff69ec37fe6,I say it is always appropriate for elected officials to express the strong ethical principles of their constituents.,
cdp-seattle-21723dcf,3ff69ec37fe6,"And in this case, from the city level on up, our community health programs are directly and strongly affected by the decisions made at the international level on this issue.",
cdp-seattle-21723dcf,3ff69ec37fe6,We cannot afford to ignore it.,
cdp-seattle-21723dcf,3ff69ec37fe6,I urge you to do the right thing for your constituents and vote yes.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Thank you, Marina.",
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Madeline, followed by Zoe Amer.",
cdp-seattle-21723dcf,3ff69ec37fe6,Hi there.,
cdp-seattle-21723dcf,3ff69ec37fe6,Can you hear me?,
cdp-seattle-21723dcf,3ff69ec37fe6,We can.,
cdp-seattle-21723dcf,3ff69ec37fe6,Go ahead.,
cdp-seattle-21723dcf,3ff69ec37fe6,Great.,
cdp-seattle-21723dcf,3ff69ec37fe6,I'm Madeline.,
cdp-seattle-21723dcf,3ff69ec37fe6,I'm a renter in Green Lake.,
cdp-seattle-21723dcf,3ff69ec37fe6,And I just want to urge city councils to support the resolution urging Biden to waive IP claims.,
cdp-seattle-21723dcf,3ff69ec37fe6,"You know, obviously we're facing an unprecedented global pandemic.",
cdp-seattle-21723dcf,3ff69ec37fe6,And these conditions call for a serious and a rapid response.,
cdp-seattle-21723dcf,3ff69ec37fe6,Delaying vaccine access for nations by not waiving IP only hurts our chances as an international community to see an end to the pandemic.,
cdp-seattle-21723dcf,3ff69ec37fe6,"And by denying vaccines to other nations, we'll just see more waves and we'll see more strains emerge and potentially seeing the vaccines become less effective with these new strains emerging.",
cdp-seattle-21723dcf,3ff69ec37fe6,Some folks might be thinking this isn't a Seattle issue.,
cdp-seattle-21723dcf,3ff69ec37fe6,But we can't afford to sit idly by when enforcement of patent restrictions puts us all at risk for continued exposure for years.,
cdp-seattle-21723dcf,3ff69ec37fe6,"In fact, there is a precedent for Seattle to take a stand.",
cdp-seattle-21723dcf,3ff69ec37fe6,"In February of last year, Seattle passed a resolution opposing Islamophobic laws passed by the Modi government.",
cdp-seattle-21723dcf,3ff69ec37fe6,And this resolution in this city set the tone for several other cities to take the same stance and it led to the government to back away from passing that law.,
cdp-seattle-21723dcf,3ff69ec37fe6,It's clear what happens here in Seattle does have international implications.,
cdp-seattle-21723dcf,3ff69ec37fe6,So it's vital we act now.,
cdp-seattle-21723dcf,3ff69ec37fe6,"And I urge city council, you have the opportunity to not only do the easy thing but do the right thing and take a stand.",
cdp-seattle-21723dcf,3ff69ec37fe6,Thanks.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Next up is Zoe followed by Margo Stewart.,
cdp-seattle-21723dcf,3ff69ec37fe6,Hello.,
cdp-seattle-21723dcf,3ff69ec37fe6,My name is Zoe Amer in District 4.,
cdp-seattle-21723dcf,3ff69ec37fe6,I'm here to urge city council to pass council member Sawant's resolution.,
cdp-seattle-21723dcf,3ff69ec37fe6,All year the city council has given lip service to acknowledging the origins of racism in this country and their commitment to combat racism within our institutions.,
cdp-seattle-21723dcf,3ff69ec37fe6,We know that the origin of racism in the U.S. especially is private property.,
cdp-seattle-21723dcf,3ff69ec37fe6,"The same logic that enabled slavery now prevents countries, disproportionately countries formerly colonized and exploited by the U.S. and Europe from producing COVID vaccines that can save millions of lives.",
cdp-seattle-21723dcf,3ff69ec37fe6,The hoard the vaccine patents for the profit of mega pharma companies and investors is openly to put white supremacist profit above all else.,
cdp-seattle-21723dcf,3ff69ec37fe6,Bill Gates here in Washington state just publicly defended the hoarding of vaccine patents citing concerns about safety of production in countries like India which is simply veiled racism when India already produces over half the generic brand medicines consumed in the U.S.,
cdp-seattle-21723dcf,3ff69ec37fe6,This makes it crucial for working people in Seattle to take a stand against vaccine racism and in solidarity with workers globally.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,And the next speaker is hold on just a minute here.,
cdp-seattle-21723dcf,3ff69ec37fe6,Next up is Margo.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Go ahead, Margo.",
cdp-seattle-21723dcf,3ff69ec37fe6,And then after Margo is going to be Bia LeCombe.,
cdp-seattle-21723dcf,3ff69ec37fe6,Sorry I didn't mean to jump the gun there.,
cdp-seattle-21723dcf,3ff69ec37fe6,But my name is Margo.,
cdp-seattle-21723dcf,3ff69ec37fe6,I'm a renter in the central district and I'm calling also in support of council member Sawant's resolution calling on the Biden administration to waive patent protections on the COVID-19 vaccine.,
cdp-seattle-21723dcf,3ff69ec37fe6,A year ago we know the city was at the epicenter of the COVID outbreak in the United States and that's liable to be the case again in the future if there are unvaccinated people anywhere in the world.,
cdp-seattle-21723dcf,3ff69ec37fe6,None of us are safe from new strains and that includes here in Seattle.,
cdp-seattle-21723dcf,3ff69ec37fe6,And I think that's also to say nothing of prolonging the cycle we've already seen of endless lockdowns and then premature reopenings that working people have had to bear the brunt of the consequences for.,
cdp-seattle-21723dcf,3ff69ec37fe6,This is a global crisis and we need a coordinated global response to it.,
cdp-seattle-21723dcf,3ff69ec37fe6,I think the city council or the city council has the power to take a stand against preventable loss of life that's taking place right now simply to defend the profits of these big pharmaceutical companies who were in reality totally negligent in preparing for this crisis.,
cdp-seattle-21723dcf,3ff69ec37fe6,And as others have already noted these vaccines were developed with public funds.,
cdp-seattle-21723dcf,3ff69ec37fe6,There's a clear precedent with the council's stand against the citizenship law in India last year.,
cdp-seattle-21723dcf,3ff69ec37fe6,And so I urge the council to follow that precedent again and pass this resolution.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Thank you, Margo.",
cdp-seattle-21723dcf,3ff69ec37fe6,Next up is Bia followed by Hillary Hayden.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Hi, my name is Bia.",
cdp-seattle-21723dcf,3ff69ec37fe6,I'm a renter.,
cdp-seattle-21723dcf,3ff69ec37fe6,Hi.,
cdp-seattle-21723dcf,3ff69ec37fe6,Can you hear me?,
cdp-seattle-21723dcf,3ff69ec37fe6,"Yep, we can.",
cdp-seattle-21723dcf,3ff69ec37fe6,Sorry about interrupting you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Go ahead.,
cdp-seattle-21723dcf,3ff69ec37fe6,That's OK.,
cdp-seattle-21723dcf,3ff69ec37fe6,My name is Bia and I'm a renter in District 3.,
cdp-seattle-21723dcf,3ff69ec37fe6,The Seattle City Council should absolutely be calling on President Biden to immediately waive patent and IP restrictions on COVID vaccines.,
cdp-seattle-21723dcf,3ff69ec37fe6,Big pharmaceutical companies are making enormous profits by hoarding vaccines for rich countries.,
cdp-seattle-21723dcf,3ff69ec37fe6,Why should they be allowed to profit when it was the billions of dollars of public resources that made the COVID vaccines possible?,
cdp-seattle-21723dcf,3ff69ec37fe6,I think the public working people everywhere should have free and immediate access to the vaccines that our tax dollars paid for with millions of lives at stake and the potential development of vaccine resistant strains.,
cdp-seattle-21723dcf,3ff69ec37fe6,We need amendments like this passed in every city starting here in Seattle.,
cdp-seattle-21723dcf,3ff69ec37fe6,Big Pharma billionaires have been lobbying hard against these waivers.,
cdp-seattle-21723dcf,3ff69ec37fe6,"The Democrats are extremely cozy with Big Pharma, so the only thing that's going to pressure them to act is a grassroots movement that takes up these demands and escalates the pressure on the Democrats to respond.",
cdp-seattle-21723dcf,3ff69ec37fe6,We need a local protest action on April 30th to build pressure on the World Trade Organization and expose the despicable role of billionaires like Bill Gates.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you for calling in today.,
cdp-seattle-21723dcf,3ff69ec37fe6,Next up is Hillary Hayden followed by Prashant Nima.,
cdp-seattle-21723dcf,3ff69ec37fe6,Awesome.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,I'm Hillary Hayden.,
cdp-seattle-21723dcf,3ff69ec37fe6,"I'm the executive director at the Washington Fair Trade Coalition, and I'm here to urge you to vote also in favor of Council Member Sawant's resolution today.",
cdp-seattle-21723dcf,3ff69ec37fe6,Former President Trump was at the center of the U.S.'s decision not to support a TRIPS waiver at the WTO.,
cdp-seattle-21723dcf,3ff69ec37fe6,"President Biden himself said that he supported this during his campaign, and his own U.S. trade rep, Catherine Tai, signaled U.S. openness to the waiver in her remarks at the WTO only two weeks ago.",
cdp-seattle-21723dcf,3ff69ec37fe6,"For the International Chamber of Commerce, without the waiver, there will be a $9.2 trillion hit to the global economy, and $4.5 trillion of that will be borne by the Global North.",
cdp-seattle-21723dcf,3ff69ec37fe6,"For Seattle, that means fewer jobs and a slow and prolonged economic recovery.",
cdp-seattle-21723dcf,3ff69ec37fe6,It also means fewer contracts for companies operating internationally in the Puget Sound like Boeing.,
cdp-seattle-21723dcf,3ff69ec37fe6,Seattle City Council's voice in this is critical.,
cdp-seattle-21723dcf,3ff69ec37fe6,I urge you to pass this resolution and send the message to President Biden that Seattle City Council has his back when it comes to backing the TRIPS waiver.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you.,
cdp-seattle-21723dcf,3ff69ec37fe6,Thank you for calling in today.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Next up is Prashant, followed by Blythe Serrano.",
cdp-seattle-21723dcf,3ff69ec37fe6,"And Prashant, if you're with us, make sure you press star six so that we can hear you.",
cdp-seattle-21723dcf,3ff69ec37fe6,Can you hear me now?,
cdp-seattle-21723dcf,3ff69ec37fe6,We can.,
cdp-seattle-21723dcf,3ff69ec37fe6,Go ahead.,
cdp-seattle-21723dcf,3ff69ec37fe6,Yeah.,
cdp-seattle-21723dcf,3ff69ec37fe6,"My name is Prashant, and I'm a member of the Coalition of Seattle Indian Americans.",
cdp-seattle-21723dcf,3ff69ec37fe6,"I urge the council to pass Council Member Sawant's resolution urging the U.S. government to issue IP waivers on COVID-19 vaccines, share the R&D know-how on vaccines, ban all kinds of compulsory surge pricing, lift export bans on vaccine supplies, and release the inventory of AstraZeneca immediately.",
cdp-seattle-21723dcf,3ff69ec37fe6,I'm reporting on the situation in India.,
cdp-seattle-21723dcf,3ff69ec37fe6,"While the Brahmin supremacist Indian government is plenty to blame for its shoddy handling of the crisis, vaccine inequity is the biggest obstacle in the current situation.",
cdp-seattle-21723dcf,3ff69ec37fe6,Cases have gone up in India 10 times in the past month.,
cdp-seattle-21723dcf,3ff69ec37fe6,Daily deaths are at a level we witnessed in the U.S. in December.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Unfortunately, the worst is yet to come.",
cdp-seattle-21723dcf,3ff69ec37fe6,"This is not an issue of a far-off world, as some respectable people claim.",
cdp-seattle-21723dcf,3ff69ec37fe6,The COVID virus is notorious for boarding business class and arriving in any part of the world in hours.,
cdp-seattle-21723dcf,3ff69ec37fe6,Leaving too many people unvaccinated in any part of the world is dangerous.,
cdp-seattle-21723dcf,3ff69ec37fe6,"Vice President Kamala Harris, performative display of your Indian roots eating masala dosas are not enough.",
