infra,session_id,sentence,label
cdp-seattle-21723dcf,a1d5b6c025e4,I will go ahead and open up the record from session 2 on today's agenda.,other
cdp-seattle-21723dcf,a1d5b6c025e4,I'm going to turn it over to our budget lead from central staff to remind us of the process for submitting your questions to central staff so we can compile those in one place.,other
cdp-seattle-21723dcf,a1d5b6c025e4,"And if not, of course, feel free to introduce yourself as our presentation commences.",other
cdp-seattle-21723dcf,a1d5b6c025e4,Office of public safety.,other
cdp-seattle-21723dcf,a1d5b6c025e4,We have with us Chief Harold Scoggins from the Seattle fire department.,other
cdp-seattle-21723dcf,a1d5b6c025e4,Excellent.,other
cdp-seattle-21723dcf,a1d5b6c025e4,"Before I hand it over to you, Director Noble, I do want to welcome Councilmember Morales, who has also joined us.",other
cdp-seattle-21723dcf,a1d5b6c025e4,Please do know that we are interested in collecting all of those questions.,other
cdp-seattle-21723dcf,a1d5b6c025e4,Lewis.,other
cdp-seattle-21723dcf,a1d5b6c025e4,"We have Tanya Kim, acting director, and Rick Brown, also from the human services department.",other
cdp-seattle-21723dcf,a1d5b6c025e4,Thank you.,other
cdp-seattle-21723dcf,a1d5b6c025e4,Mariko Lockhart from the office of civil rights.,other
cdp-seattle-21723dcf,a1d5b6c025e4,People may have questions after sitting with the presentations for a while.,other
cdp-seattle-21723dcf,a1d5b6c025e4,"And, again, thank you very much, Director Noble, for being with us.",other
cdp-seattle-21723dcf,9b6de70aa7c9,So the public comment period is now open and we're going to begin with the first speaker on the list.,start
cdp-seattle-21723dcf,9b6de70aa7c9,"So if there is no objection, the public comment period will be extended to 60 minutes.",other
cdp-seattle-21723dcf,9b6de70aa7c9,"Hearing no objection, the public comment period is now extended to 60 minutes, if we need to extend it a little further to allow for everyone to address the city council this afternoon, we will make sure to do that accordingly.",other
cdp-seattle-21723dcf,9b6de70aa7c9,I'll moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,9b6de70aa7c9,"We did hear in committee, my committee, last week that OCR will be working with community members this year to find the right organization to launch participatory budgeting.",other
cdp-seattle-21723dcf,9b6de70aa7c9,Sawant?,other
cdp-seattle-21723dcf,9b6de70aa7c9,I'm glad that someone is showing up to say things for me because I agree with you 100 percent.,other
cdp-seattle-21723dcf,9b6de70aa7c9,They either cause it or at best respond to it.,other
cdp-seattle-21723dcf,9b6de70aa7c9,"E.B. attended a protest against police brutality as a nurse, not a demonstrator, and right not long after I arrived, I observed police pushing protesters west on fine.",other
cdp-seattle-21723dcf,9b6de70aa7c9,"Colleagues, I forgot to mention this at this morning's council briefing.",other
cdp-seattle-21723dcf,9b6de70aa7c9,Is there a second?,other
cdp-seattle-21723dcf,9b6de70aa7c9,Thank you.,other
cdp-seattle-21723dcf,9b6de70aa7c9,The police told protesters that they had four minutes to evacuate.,other
cdp-seattle-21723dcf,7b04af85d970,That closes public comment for today.,end
cdp-seattle-21723dcf,7b04af85d970,"If you'd like to offer public comment before we close the public comment period, you're welcome to still sign up.",other
cdp-seattle-21723dcf,7b04af85d970,"The public comment period is now open, and we'll begin with the first three speakers on the list.",start
cdp-seattle-21723dcf,7b04af85d970,The public comment link is still live.,other
cdp-seattle-21723dcf,7b04af85d970,"And I'm briefly just summarize for folks who are like, what is happening today?",other
cdp-seattle-21723dcf,7b04af85d970,Vice Chair Hurbold?,other
cdp-seattle-21723dcf,7b04af85d970,Wonderful.,other
cdp-seattle-21723dcf,7b04af85d970,I'm the Director of the Office of Labor Standards.,other
cdp-seattle-21723dcf,7b04af85d970,"With that, it is my pleasure to hand it over to Katie Jo Koeppinger, our enforcement manager, to talk a little bit about another effort in the office related to our community outreach and education fund partners and our enforcement team.",other
cdp-seattle-21723dcf,7b04af85d970,"Again, I think that is consistent with what we described when we were in August.",other
cdp-seattle-21723dcf,7b04af85d970,My name is Ahmed Abdi.,other
cdp-seattle-21723dcf,7b04af85d970,"These differences are very small, largely less than 1 percent.",other
cdp-seattle-21723dcf,7b04af85d970,"So, again, obvious title.",other
cdp-seattle-21723dcf,7b04af85d970,Thanks for coming.,other
cdp-seattle-21723dcf,ddf1cd13cc6e,"The public comment period is now open, and I will go to the first three speakers.",start
cdp-seattle-21723dcf,ddf1cd13cc6e,"That concludes our public comment for this morning, and we will make sure, if we do receive any written public comment, that we circulate those to other Councilmembers.",end
cdp-seattle-21723dcf,ddf1cd13cc6e,Thank you so much for allowing public comment today.,other
cdp-seattle-21723dcf,ddf1cd13cc6e,Thank you.,other
cdp-seattle-21723dcf,ddf1cd13cc6e,"It included identification by the City of significant resources to use to invest in the development of these permanently affordable homes, and it also included recognition by the City of San Francisco that this legislation is really big, and that is that we're going to convert vacant, fenced-up land in the Rainier Valley into community use.",other
cdp-seattle-21723dcf,ddf1cd13cc6e,That's 280s.,other
cdp-seattle-21723dcf,ddf1cd13cc6e,It could be actually in a job offer.,other
cdp-seattle-21723dcf,ddf1cd13cc6e,"The motion carries and the committee recommendation that Afra Worki Gabresis, Paula Choa, Alexis Rodich, Tracy Taylor, and Annie Wise be recommended for appointments to the Labor Standards Advisory Commission will be sent to the May 10th Seattle City Council meeting for final vote.",other
cdp-seattle-21723dcf,ddf1cd13cc6e,"This is really doing the other side of the coin of what Sound Transit's board already voted to do, which is send the property to us.",other
cdp-seattle-21723dcf,ddf1cd13cc6e,"And again, once again, I want to thank you for your interest in serving and for your time this morning.",other
cdp-seattle-21723dcf,ddf1cd13cc6e,"Diana Ochoa, our second nominee, emigrated from Sonora, Mexico, settling in Washington.",other
cdp-seattle-21723dcf,66b466035bb7,So with that being said we are gonna go ahead and now open up the period of public comment.,start
cdp-seattle-21723dcf,66b466035bb7,The public comment link is also listed on today's agenda.,other
cdp-seattle-21723dcf,66b466035bb7,"Hearing no objection, the public comment period is extended to 2 40 p.m.",other
cdp-seattle-21723dcf,66b466035bb7,"Colleagues, that does conclude our public comment period, so I'm going to go ahead and close out the public comment period, and we'll go ahead and dig into items of business on the agenda.",end
cdp-seattle-21723dcf,66b466035bb7,Sawant?,other
cdp-seattle-21723dcf,66b466035bb7,Thank you for calling in.,other
cdp-seattle-21723dcf,66b466035bb7,"Seattle had a record number of days with hazardous air quality in 2020 due to climate-fueled wildfires, and buildings are one of the largest and fastest-growing sources of climate pollution in Seattle, and these code updates ensure that we are building new large buildings in a sustainable and responsible manner, and the code updates will also make our buildings safer by eliminating indoor air pollution from the burning of natural gas and removing the risk of gas leaks and explosions like the explosion that occurred in Greenwood in 2016 and the one that occurred in North Seattle in 2019.",other
cdp-seattle-21723dcf,66b466035bb7,Morales?,other
cdp-seattle-21723dcf,66b466035bb7,Excellent.,other
cdp-seattle-21723dcf,66b466035bb7,I want to thank everyone for their ongoing patience and cooperation as we continue to operate this remote public comment system.,other
cdp-seattle-21723dcf,66b466035bb7,"Thank you, Council President Gonzalez and City Council Members.",other
cdp-seattle-21723dcf,66b466035bb7,"We've developed more than 450 homes for low-income families to achieve their dream of homeownership, and our focus has been and continues to be developing affordable, environmentally sustainable homes with long-term durability and low operational housing costs.",other
cdp-seattle-21723dcf,66b466035bb7,Thank you.,other
cdp-seattle-21723dcf,66b466035bb7,I see a nod.,other
cdp-seattle-21723dcf,b3c9f239a5c3,Public comment period is now open.,start
cdp-seattle-21723dcf,b3c9f239a5c3,So we're going to go ahead and open up the public comment period.,start
cdp-seattle-21723dcf,b3c9f239a5c3,"So if there's no objection, the public comment period will be extended to a total of 60 minutes for today.",other
cdp-seattle-21723dcf,b3c9f239a5c3,But I am going to go ahead and close out the period of public comment.,end
cdp-seattle-21723dcf,b3c9f239a5c3,Thank you for calling in.,other
cdp-seattle-21723dcf,b3c9f239a5c3,"So with that, let's go ahead and move on to the next item on the agenda.",other
cdp-seattle-21723dcf,b3c9f239a5c3,Instead of providing the tax exemption.,other
cdp-seattle-21723dcf,b3c9f239a5c3,That from 2013 to. 2021.,other
cdp-seattle-21723dcf,b3c9f239a5c3,All of which are owned by Seattle public utilities.,other
cdp-seattle-21723dcf,b3c9f239a5c3,"We hope our leaders, including law enforcement, are collaborative, open-minded, and innovative when it comes to our challenging issues.",other
cdp-seattle-21723dcf,b3c9f239a5c3,My name is Tamar Wilson.,other
cdp-seattle-21723dcf,b3c9f239a5c3,I don't want to take up all your time but I want to say that this certainly is an honor for me and my family and all my friends because I wouldn't be here without them.,other
cdp-seattle-21723dcf,b3c9f239a5c3,There was a drafting error in the email and the amendment that I sent around.,other
cdp-seattle-21723dcf,b3c9f239a5c3,Learning the tactics brutally used to repress.,other
cdp-seattle-21723dcf,856cad24e151,The public comment period is now open.,start
cdp-seattle-21723dcf,856cad24e151,So public comment is now open.,start
cdp-seattle-21723dcf,856cad24e151,The public comment link is also listed on today's agenda.,other
cdp-seattle-21723dcf,856cad24e151,There are no more public comment registrants.,end
cdp-seattle-21723dcf,856cad24e151,"You know, there is a very strong public interest in making sure that that use is going to be a dynamic use that is facing the park that is really important to engaging with that open space and that is really providing a lot of spillover out into the sidewalk and activating those streets.",other
cdp-seattle-21723dcf,856cad24e151,"Council member Lewis, we can now move on to your first amendment, Lewis amendment number two.",other
cdp-seattle-21723dcf,856cad24e151,"Agenda item one, council bill 120121, an ordinance relating to land use and zoning adopting interim provisions to facilitate occupancy of street level spaces downtown during the COVID-19 civil emergency.",other
cdp-seattle-21723dcf,856cad24e151,Simply the shape.,other
cdp-seattle-21723dcf,856cad24e151,You have to do steel and concrete.,other
cdp-seattle-21723dcf,856cad24e151,"And, you know, I appreciate having this conversation today because I feel like we as a committee have are moving forward a little bit on a new policy that has climate implications and like every morning where we can do that as a council and talk about that as a council I think it's a good morning to continue to move the ball forward on ways we can be more sustainable and do our part to combat climate change.",other
cdp-seattle-21723dcf,856cad24e151,Yes.,other
cdp-seattle-21723dcf,856cad24e151,I don't know.,other
cdp-seattle-21723dcf,856cad24e151,We have a dynamic use in that storefront instead of something that is more static.,other
cdp-seattle-21723dcf,856cad24e151,"So, yes, this should kind of benefit kind of all types of construction.",other
cdp-seattle-21723dcf,5a55204b9128,"Checking public comment, I see that the last three public commenters are still showing is not present, so with that, we will conclude public comment.",end
cdp-seattle-21723dcf,5a55204b9128,"At this time, we will transition into public comment.",start
cdp-seattle-21723dcf,5a55204b9128,I will moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,5a55204b9128,There were five officers who received seven or more complaints in 2020.,other
cdp-seattle-21723dcf,5a55204b9128,"So I think to your first point, I think you're correct that I think some of the, so backing up for a second, so this is the number of investigations that come from complaints, so the number of, to the percentage of complaints that were classified for investigation. So,",other
cdp-seattle-21723dcf,5a55204b9128,"I think we view this as incredibly significant. So,",other
cdp-seattle-21723dcf,5a55204b9128,A little bit different. An,other
cdp-seattle-21723dcf,5a55204b9128,Get to say that. Thank,other
cdp-seattle-21723dcf,5a55204b9128,Thank you so much.,other
cdp-seattle-21723dcf,5a55204b9128,"I want to honor the life of Floyd this morning, but also recognize the deaths of Sean Furr, Terry Caver, Derek Hayden, and Gregory Teller at the hands of Seattle police officers over the last year.",other
cdp-seattle-21723dcf,5a55204b9128,"What I would say about, too, about allegations.",other
cdp-seattle-21723dcf,5a55204b9128,"Keeping this in a strictly medical realm will snuff regular hard-working people like me from all the benefits that are associated with psychedelics, thus continuing the vicious cycle.",other
cdp-seattle-21723dcf,5a55204b9128,"I would also say the decertification bill is also, I think, an extremely important bill that has come out. And",other
cdp-seattle-21723dcf,37f33152b1ea,So we will close the public comment session.,end
cdp-seattle-21723dcf,37f33152b1ea,The public comment period for this meeting is 20 minutes.,other
cdp-seattle-21723dcf,37f33152b1ea,I'll moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,37f33152b1ea,"Council President Gonzalez and Council Member Juarez indicated they will be here, but they are running a little behind.",other
cdp-seattle-21723dcf,37f33152b1ea,I appreciate you including it.,other
cdp-seattle-21723dcf,37f33152b1ea,"And I just want to leave us with that in in, in us joining you in having a, a problem solving oriented approach to this.",other
cdp-seattle-21723dcf,37f33152b1ea,Hold on just one moment.,other
cdp-seattle-21723dcf,37f33152b1ea,"So first off to do that kind of quick primer of the difference between diversion, rapid rehousing and permanent supportive housing.",other
cdp-seattle-21723dcf,37f33152b1ea,That's not safety.,other
cdp-seattle-21723dcf,37f33152b1ea,Okay.,other
cdp-seattle-21723dcf,37f33152b1ea,They're destabilizing.,other
cdp-seattle-21723dcf,37f33152b1ea,Thanks for the presentation.,other
cdp-seattle-21723dcf,37f33152b1ea,"So I think it's really important that we make sure that we have time and give a longer lead way for organizations on the ground level to actually do the work, and to make sure that we have time and give community partners to do the work that we're doing.",other
cdp-seattle-21723dcf,531b035f4dbd,"Our committee on Tuesday, October 26th, we'll start with public comment.",other
cdp-seattle-21723dcf,531b035f4dbd,They expect it to remain closed today.,other
cdp-seattle-21723dcf,531b035f4dbd,"Again, a reminder, we start at 9 30 AM, 30 minutes of public testimony.",other
cdp-seattle-21723dcf,531b035f4dbd,So council briefing won't officially adjourn until after we conclude our executive session.,other
cdp-seattle-21723dcf,531b035f4dbd,"So if you have any sort of data that you'd like to provide, you're welcome to do that.",other
cdp-seattle-21723dcf,531b035f4dbd,They have funding pathways for the capital dollars and still need to find operational dollars.,other
cdp-seattle-21723dcf,531b035f4dbd,"So under council's quasi judicial rules, council members should reframe from ex parte communications with proponents or opponents of this contract rezone application.",other
cdp-seattle-21723dcf,531b035f4dbd,Present.,other
cdp-seattle-21723dcf,531b035f4dbd,We also had a discussion about a proposal to repeal the bicycle helmet law.,other
cdp-seattle-21723dcf,531b035f4dbd,"I really support this requirement and stood with King County when it was announced as well as with mayor, because I stand with workers and I stand with the small businesses that are struggling to stay open.",other
cdp-seattle-21723dcf,531b035f4dbd,Gonzales?,other
cdp-seattle-21723dcf,531b035f4dbd,"We have collected all their, all their complaints on the code violations and working with them.",other
cdp-seattle-21723dcf,531b035f4dbd,"The only other thing I want to do is give a brief shout-out of deep appreciation to all of our employees at Seattle City Light who are out there doing incredibly difficult work under very difficult circumstances in the wake of the very, very stormy weather we've experienced over the weekend that have left so many of our neighbors without power.",other
cdp-seattle-21723dcf,c5cfcff2fa7d,"I wanted to go back to the comments, um, The comments that, uh, chair Strauss had made about the importance of this legislation already, including public benefits.",other
cdp-seattle-21723dcf,c5cfcff2fa7d,We are adjourned for today.,other
cdp-seattle-21723dcf,c5cfcff2fa7d,"I mean, council member Strauss is saying this is to last minute and yes, the amendment did comment, uh, come on Sunday.",other
cdp-seattle-21723dcf,c5cfcff2fa7d,And then I do see that council member Lewis has his hand raised as well.,other
cdp-seattle-21723dcf,c5cfcff2fa7d,We'll begin with department presentations and we'll have a chance to And we'll have a chance to discuss the proposed budget.,other
cdp-seattle-21723dcf,c5cfcff2fa7d,I.,other
cdp-seattle-21723dcf,c5cfcff2fa7d,Um.,other
cdp-seattle-21723dcf,c5cfcff2fa7d,"On Tuesday, I was able to meet with the chief Seattle club.",other
cdp-seattle-21723dcf,c5cfcff2fa7d,"Um, but, but I'm hopeful that we're at a point, uh, given my earlier, um, uh, report about the authority, uh, kind of getting to a point where they might be able to take on more of these things.",other
cdp-seattle-21723dcf,c5cfcff2fa7d,"So I don't have any, um, uh, the benefit of any analysis from our, our council central staff or from my own staff or from department staff to give me a sense of what the impacts of the proposed, um, amendment by Council Member Herbold, um, uh, would be.",other
cdp-seattle-21723dcf,c5cfcff2fa7d,Right.,other
cdp-seattle-21723dcf,c5cfcff2fa7d,Councilmember Strauss?,other
cdp-seattle-21723dcf,c5cfcff2fa7d,"Cause I know you also have a report out on behalf of council member Juarez, but do you want to.",other
cdp-seattle-21723dcf,5930000b2d24,"At this time, we'll open the remote general public comment period.",start
cdp-seattle-21723dcf,5930000b2d24,"In that case, I'll dispense with the very long script about public comment, and we will close the public comment period now.",end
cdp-seattle-21723dcf,5930000b2d24,"I ask everyone to be patient as we operate this online system, and it remains the strong intent of the Council to have public comment regularly during meeting agendas.",other
cdp-seattle-21723dcf,5930000b2d24,Council Member Juarez?,other
cdp-seattle-21723dcf,5930000b2d24,"So, I want to thank you all and look forward to working with you in the future.",other
cdp-seattle-21723dcf,5930000b2d24,"I immigrated here as a young teen kid to Seattle, and I have firsthand seen how poverty impacts and shapes one's lives.",other
cdp-seattle-21723dcf,5930000b2d24,"And last, we have the Seattle Disability Commission.",other
cdp-seattle-21723dcf,5930000b2d24,Thank you.,other
cdp-seattle-21723dcf,5930000b2d24,Yes.,other
cdp-seattle-21723dcf,5930000b2d24,"But I'm going to ask Asha Venkatraman, who's here with us from central staff to kind of walk us through what we had talked about before, some possible amendments we had considered and what we're doing as the next step.",other
cdp-seattle-21723dcf,5930000b2d24,"Janet, thank you so much for being here and for sharing the good news about all the folks who are willing to continue serving the city in these capacities.",other
cdp-seattle-21723dcf,5930000b2d24,"Hi, everyone.",other
cdp-seattle-21723dcf,f108cb7e78d0,The public comment period will go for 45 minutes,other
cdp-seattle-21723dcf,f108cb7e78d0,So folks who are signed up for public comment Please note that you will have one minute to provide public comment today And there will be many more opportunities to provide public comment in the upcoming two meetings Plus the upcoming full council meeting at this time.,other
cdp-seattle-21723dcf,f108cb7e78d0,"We do want to open up remote public comment We know that um time is restricted So appreciate you getting in your high level points and then following up with us with any additional information You may want to share at seattle Um at council, excuse me at council at seattle.gov",other
cdp-seattle-21723dcf,f108cb7e78d0,You to identify those Possible amendments by next tuesday at noon So that we have a full week for central staff to be able to work on those amendments with you collect stakeholder feedback and also Give give us and the public a chance to really understand what's in those amendments so we can come back on june 15th We'll have,other
cdp-seattle-21723dcf,f108cb7e78d0,"Go ahead and go to you Just star six to unmute yourself perfect Hello,",other
cdp-seattle-21723dcf,f108cb7e78d0,"Want to want to lift that up um as a as a future investment that we're still committed to doing um, and then as it relates to my specific question, um moving to the the um, direct um payments, uh, uh section for um addressing uh priority investments that is on um financial assistance for small and micro businesses um The priority investments resolution that we passed resolution three one nine nine nine Um does reference um artists, um in in this area um, we know that artists and workers in the arts and cultural Sector had been among the hardest hit by the economic downturn earlier I talked about the impact to arts organizations. I want",other
cdp-seattle-21723dcf,f108cb7e78d0,Want to say creative. So sorry,other
cdp-seattle-21723dcf,f108cb7e78d0,Moved and seconded. The bill,other
cdp-seattle-21723dcf,f108cb7e78d0,"Additional additional identified need in the other bill Uh, that's a good question council member herbald, I I think what I was suggesting is we could explore Um that for sure, I think it would be an eligible use of that spend authority um, I think there's a number of different things, uh, we could do you know, honestly, I mean I you know, I don't want to bring that up it up necessarily here, but You know, we also have those proviso police salary savings and it seems like it is a caseload shift that lead is seeing in that A lot of the traditional criminal legal system structures, I mean like the jail and like other things that would have been open but for covet Um has been a caseload transfer to lead which is why they're experiencing more cost um, and and why other institutions like the jail or You know other places. I mean",other
cdp-seattle-21723dcf,f108cb7e78d0,You with us? Excellent.,other
cdp-seattle-21723dcf,f108cb7e78d0,"You again, um to the presenters today everyone from central staff alley panucci Who led our team julie dingley? Thank you",other
cdp-seattle-21723dcf,f108cb7e78d0,A real pleasure to participate in this process. So thank,other
cdp-seattle-21723dcf,f108cb7e78d0,"Not enough public funding to help support that public good Child care workers are overwhelmingly women and disproportionately bipoc women um, the compensation that is paid to these workers is just above minimum wage and every time we try to increase that Minimum wage clients and eat those gains. We",other
cdp-seattle-21723dcf,194244d9e1fc,"Before we begin our agenda items, we, of course, have public comment.",other
cdp-seattle-21723dcf,194244d9e1fc,There are no other people who are showing up as present who are signed up for public comment.,end
cdp-seattle-21723dcf,194244d9e1fc,"Ted, just to confirm, are the other people who are signed up for public comment showing up as present?",other
cdp-seattle-21723dcf,194244d9e1fc,"And so during that time, there was a construction boom and yet housing became less affordable, not more affordable.",other
cdp-seattle-21723dcf,194244d9e1fc,It is because the intent is to get the assistance to the tenant as quickly as possible.,other
cdp-seattle-21723dcf,194244d9e1fc,Thank you so much.,other
cdp-seattle-21723dcf,194244d9e1fc,"If the application is incomplete, SDCI can ask for more information, and if they do so, the household representative needs to provide that information within 30 days.",other
cdp-seattle-21723dcf,194244d9e1fc,"She leads two major ongoing campaigns on anti-displacement environmental justice, air and noise pollution from aircraft and road emissions.",other
cdp-seattle-21723dcf,194244d9e1fc,"Otherwise, I can go into the next piece on refunds.",other
cdp-seattle-21723dcf,194244d9e1fc,"So, more than ever, I also think by us coming and presenting to you and here in the City of Seattle, we are a leader in this work.",other
cdp-seattle-21723dcf,194244d9e1fc,And I work at MLK Labor.,other
cdp-seattle-21723dcf,194244d9e1fc,"Personally, I just want to throw out a quick thank you to the council members here on a totally separate piece of legislation back to the budget for the Licton Springs cultural signage.",other
cdp-seattle-21723dcf,194244d9e1fc,"Thank you, Council Member Sawant and to your fellow council members.",other
cdp-seattle-21723dcf,45c09769ab78,The public has until May 7th at 5pm to offer comments to those rules.,other
cdp-seattle-21723dcf,45c09769ab78,I want to thank everybody who called in during the public comment periods.,other
cdp-seattle-21723dcf,45c09769ab78,OLS will consider any comments that aim to provide clarity and finalize the chapter in the upcoming months.,other
cdp-seattle-21723dcf,45c09769ab78,"In terms of additional updates, just very briefly, the TNC Resolution Center request for proposal application period is closed.",other
cdp-seattle-21723dcf,45c09769ab78,"Because those items cover an existing project we have already approved and funded, these items will go straight to the committee this week, and we'll vote them out this week as well of committee.",other
cdp-seattle-21723dcf,45c09769ab78,"And again, colleagues, if you are able to join us tomorrow for the public hearing, I would love to see you.",other
cdp-seattle-21723dcf,45c09769ab78,"And so I think rather than three to five, we might be moving that to four to six.",other
cdp-seattle-21723dcf,45c09769ab78,These are just for signature today at council briefing.,other
cdp-seattle-21723dcf,45c09769ab78,Mosqueda.,other
cdp-seattle-21723dcf,45c09769ab78,"OLS also recently released an updated educational resource related to the paid sick and safe time flyers, reminding workers that they are eligible to use their paid sick and safe time to get their vaccines in any recovery time.",other
cdp-seattle-21723dcf,45c09769ab78,Any comments or questions on that report?,other
cdp-seattle-21723dcf,45c09769ab78,"So with that, let's go to the Equitable Communities Initiative Task Force.",other
cdp-seattle-21723dcf,45c09769ab78,"So after hearing the item this Wednesday, May 5, we will consider amendments on May 19 and vote them out of committee.",other
cdp-seattle-21723dcf,45c09769ab78,It also points out that we do not currently maximize the use of system development charges.,other
cdp-seattle-21723dcf,bb3e9a8ee7a3,The public comment period will be 20 minutes.,other
cdp-seattle-21723dcf,bb3e9a8ee7a3,"So now that we've walked through the agenda, I would like to open the public comment.",start
cdp-seattle-21723dcf,bb3e9a8ee7a3,"And with that, the public comment period is now open, and we will begin with the first speaker on the list.",start
cdp-seattle-21723dcf,bb3e9a8ee7a3,That concludes the public comment session.,end
cdp-seattle-21723dcf,bb3e9a8ee7a3,Yes.,other
cdp-seattle-21723dcf,bb3e9a8ee7a3,"I guess I want to, as a follow-up, just maybe zero in on some of the specific criticisms that have been raised regarding the Executive Pacific Hotel as a potential place to host some of these services regarding the state of the food preparation facilities at that hotel and the lack of an internal sort of gathering spaces and what that might mean for where people go during the day if their only choice would be to congregate on the sidewalk, as has been speculated.",other
cdp-seattle-21723dcf,bb3e9a8ee7a3,"So while that is being undertaken, we want to make sure that there's flexibility.",other
cdp-seattle-21723dcf,bb3e9a8ee7a3,We're excited.,other
cdp-seattle-21723dcf,bb3e9a8ee7a3,And thank you for your editorial on this topic.,other
cdp-seattle-21723dcf,bb3e9a8ee7a3,"Um, and the correlation is well-documented.",other
cdp-seattle-21723dcf,bb3e9a8ee7a3,"I had an opportunity, as I know the Mayor did as well, to go down to the city of Los Angeles and visit with the city and county elected officials to have a better understanding of how they are dealing with the crisis of homelessness.",other
cdp-seattle-21723dcf,bb3e9a8ee7a3,"Um, I'll add, there, there are more details in the housing funding policies about, about the level of community outreach that happens after submission of the draft community relations plan.",other
cdp-seattle-21723dcf,bb3e9a8ee7a3,I'll defer to Lori on what that is.,other
cdp-seattle-21723dcf,40b9ede727a1,"Okay, I'm going to go ahead and open up the period of public comment now.",start
cdp-seattle-21723dcf,40b9ede727a1,We're now closing out the period of public comment and moving to other items of business on our agenda.,end
cdp-seattle-21723dcf,40b9ede727a1,"So if there's no objection, the public comment period will be extended to 30 minutes.",other
cdp-seattle-21723dcf,40b9ede727a1,Thank you for calling in today.,other
cdp-seattle-21723dcf,40b9ede727a1,Thank you.,other
cdp-seattle-21723dcf,40b9ede727a1,Go ahead.,other
cdp-seattle-21723dcf,40b9ede727a1,None are in the kitchen.,other
cdp-seattle-21723dcf,40b9ede727a1,"Dimitris, we are unable to hear you.",other
cdp-seattle-21723dcf,40b9ede727a1,You cannot ask nicely because they continue to ignore and come up with excuses.,other
cdp-seattle-21723dcf,40b9ede727a1,Their renters are being outpriced.,other
cdp-seattle-21723dcf,40b9ede727a1,And we would like to stand with them and show our support.,other
cdp-seattle-21723dcf,40b9ede727a1,"Hi, my name is Aline Visrot.",other
cdp-seattle-21723dcf,40b9ede727a1,How disgraceful it is that representatives of a supposed pro-labor party refused to second a motion supporting us two weeks ago.,other
cdp-seattle-21723dcf,7f47079884fb,We are dedicating the entire evening to this so that's why this morning's agenda doesn't include public comment for us to accept public comment.,other
cdp-seattle-21723dcf,7f47079884fb,"I'm going to now move to suspend the rules to allow for the meeting to continue without public comment at this morning's meeting recognizing during this same day, throughout the evening, we will hear directly from members of the public.",other
cdp-seattle-21723dcf,7f47079884fb,And all of the opportunities to provide public comment are listed on the agenda for this afternoon.,other
cdp-seattle-21723dcf,7f47079884fb,"If there's no objection, the Council rules relating to accepting public comment at a committee meeting will be suspended.",other
cdp-seattle-21723dcf,7f47079884fb,Because I know you meet with the chief regularly.,other
cdp-seattle-21723dcf,7f47079884fb,Specifically the forecast showed a projected decrease of general revenue of $15 million.,other
cdp-seattle-21723dcf,7f47079884fb,I just like the formula to be based in something that seems to be a more defensible number than the number of hires which is what it appears to me to be based on here.,other
cdp-seattle-21723dcf,7f47079884fb,Probably a few million extra dollars more than they should have by using that assumption.,other
cdp-seattle-21723dcf,7f47079884fb,The department has indicated and I hope you will allow me to speak for just a moment.,other
cdp-seattle-21723dcf,7f47079884fb,So we have a $15 million shortfall.,other
cdp-seattle-21723dcf,7f47079884fb,I really appreciate the incorporation of that dedicated Epansion which I believe is the only Nonlevy expansion of our vision zero funding in quite some time.,other
cdp-seattle-21723dcf,7f47079884fb,"I look forward to working with you to make sure those high needs patients--excuse me, high needs individuals--apologies.",other
cdp-seattle-21723dcf,7f47079884fb,And so the next two slides I will walk through are those resources that are being used to address the shortfall and to fund Council member additions to the proposed budget.,other
cdp-seattle-21723dcf,7f47079884fb,Souples do take note of these investments here and the bays in which we'll help make sure that we're connecting folks to the right person when they have a moment of crisis and that we're then getting them connected to the right services.,other
cdp-seattle-21723dcf,0bc6e006b028,At this time we will move into public comment.,start
cdp-seattle-21723dcf,0bc6e006b028,I will moderate the public comment period in the following manner.,other
cdp-seattle-21723dcf,0bc6e006b028,We've got 11 people signed up for public comment today.,other
cdp-seattle-21723dcf,0bc6e006b028,"Now, let's just pause there.",other
cdp-seattle-21723dcf,0bc6e006b028,"Our second unit launched this year during the spring, and we anticipate the third unit to launch in the fall.",other
cdp-seattle-21723dcf,0bc6e006b028,"Um, that recently made changes to legislation limiting the use of tear gas.",other
cdp-seattle-21723dcf,0bc6e006b028,We don't know.,other
cdp-seattle-21723dcf,0bc6e006b028,"Thank you so much, Judge Gregory, for providing me with this opportunity to serve the court and the city of Seattle.",other
cdp-seattle-21723dcf,0bc6e006b028,Thank you.,other
cdp-seattle-21723dcf,0bc6e006b028,Our next speaker is Ellis Harris.,other
cdp-seattle-21723dcf,0bc6e006b028,Let's see whether I can...,other
cdp-seattle-21723dcf,0bc6e006b028,You are muted still.,other
cdp-seattle-21723dcf,0bc6e006b028,"So, Judge Gregory, thank you for your leadership and thanks for being here today.",other
cdp-seattle-21723dcf,09e8ad8f49ba,Public comment period is now open.,start
